seat_id,floor,zone,x,y,node
1D21_060,1,D21,3675422.765653844,-2675682.753805358,1D21_1
1D21_061,1,D21,3679338.943838564,-2678989.1927511287,1D21_3
1D21_062,1,D21,3679011.406810905,-2678660.249931919,1D21_3
1D21_063,1,D21,3678683.869783245,-2678331.3071127087,1D21_2
1D21_064,1,D21,3678356.332755586,-2678002.364293499,1D21_2
1D21_065,1,D21,3678028.7957279272,-2677673.4214742887,1D21_2
1D21_066,1,D21,3677701.2587002674,-2677344.478655079,1D21_2
1D21_067,1,D21,3677373.721672609,-2677015.5358358687,1D21_2
1D21_068,1,D21,3677046.1846449487,-2676686.593016659,1D21_1
1D21_069,1,D21,3676718.64761729,-2676357.6501974487,1D21_1
1D21_070,1,D21,3676391.11058963,-2676028.7073782384,1D21_1
1D21_071,1,D21,3676063.573561971,-2675699.764559028,1D21_1
1D21_072,1,D21,3675736.0365343112,-2675370.8217398184,1D21_1
1D21_073,1,D21,3679324.677691372,-2678348.3178663794,1D21_2
1D21_074,1,D21,3678997.140663712,-2678019.375047169,1D21_2
1D21_075,1,D21,3678669.603636053,-2677690.4322279594,1D21_2
1D21_076,1,D21,3678342.0666083945,-2677361.489408749,1D21_2
1D21_077,1,D21,3678014.529580735,-2677032.5465895394,1D21_2
1D21_078,1,D21,3677686.992553076,-2676703.603770329,1D21_2
1D21_079,1,D21,3677359.455525416,-2676374.6609511194,1D21_2
1D21_080,1,D21,3677031.918497757,-2676045.718131909,1D21_1
1D21_081,1,D21,3676704.381470097,-2675716.775312699,1D21_1
1D21_082,1,D21,3676376.8444424383,-2675387.8324934887,1D21_4
1D21_083,1,D21,3676049.3074147785,-2675058.889674279,1D21_4
1D21_084,1,D21,3679310.411544181,-2677707.4429816296,1D21_2
1D21_085,1,D21,3678982.8745165216,-2677378.50016242,1D21_2
1D21_086,1,D21,3678655.3374888618,-2677049.55734321,1D21_2
1D21_087,1,D21,3678327.800461202,-2676720.6145240003,1D21_2
1D21_088,1,D21,3678000.263433543,-2676391.6717047896,1D21_2
1D21_089,1,D21,3677672.726405884,-2676062.72888558,1D21_2
1D21_090,1,D21,3677345.189378224,-2675733.78606637,1D21_4
1D21_091,1,D21,3677017.652350565,-2675404.8432471594,1D21_4
1D21_092,1,D21,3676690.1153229056,-2675075.9004279496,1D21_4
1D21_093,1,D21,3676362.578295247,-2674746.95760874,1D21_4
1D21_094,1,D21,3679296.145396989,-2677066.568096881,1D21_2
1D21_095,1,D21,3678968.608369329,-2676737.6252776706,1D21_2
1D21_096,1,D21,3678641.07134167,-2676408.682458461,1D21_2
1D21_097,1,D21,3678313.53431401,-2676079.7396392506,1D21_2
1D21_098,1,D21,3677985.997286352,-2675750.796820041,1D21_2
1D21_099,1,D21,3677658.460258692,-2675421.8540008306,1D21_4
1D21_100,1,D21,3677330.9232310327,-2675092.9111816203,1D21_4
1D21_101,1,D21,3677003.386203373,-2674763.96836241,1D21_4
1D21_102,1,D21,3676675.849175714,-2674435.0255432003,1D21_4
1D21_103,1,D21,3679281.879249797,-2676425.693212131,1D21_2
1D21_104,1,D21,3678954.3422221374,-2676096.7503929213,1D21_2
1D21_105,1,D21,3678626.8051944776,-2675767.8075737115,1D21_2
1D21_106,1,D21,3678299.268166818,-2675438.8647545017,1D21_2
1D21_107,1,D21,3677971.73113916,-2675109.921935291,1D21_4
1D21_108,1,D21,3677644.1941115,-2674780.9791160813,1D21_4
1D21_109,1,D21,3677316.65708384,-2674452.0362968706,1D21_4
1D21_110,1,D21,3676989.120056181,-2674123.093477661,1D21_4
1D21_111,1,D21,3679267.6131026046,-2675784.818327382,1D21_2
1D21_112,1,D21,3678940.0760749457,-2675455.875508172,1D21_2
1D21_113,1,D21,3678612.539047286,-2675126.932688962,1D21_2
1D21_114,1,D21,3678285.002019627,-2674797.989869752,1D21_4
1D21_115,1,D21,3677957.464991967,-2674469.0470505417,1D21_4
1D21_116,1,D21,3677629.927964308,-2674140.1042313315,1D21_4
1D21_117,1,D21,3677302.390936649,-2673811.1614121217,1D21_4
1D21_118,1,D21,3679253.346955413,-2675143.9434426324,1D21_2
1D21_119,1,D21,3678925.809927753,-2674815.0006234227,1D21_2
1D21_120,1,D21,3678598.2729000943,-2674486.0578042124,1D21_4
1D21_121,1,D21,3678270.7358724345,-2674157.114985002,1D21_4
1D21_122,1,D21,3677943.198844776,-2673828.172165792,1D21_4
1D21_123,1,D21,3677615.661817116,-2673499.229346582,1D21_4
1D21_124,1,D21,3679239.080808221,-2674503.068557883,1D21_2
1D21_125,1,D21,3678911.5437805625,-2674174.125738673,1D21_4
1D21_126,1,D21,3678584.006752903,-2673845.1829194627,1D21_4
1D21_127,1,D21,3678256.469725243,-2673516.2401002524,1D21_4
1D21_128,1,D21,3677928.932697584,-2673187.2972810427,1D21_4
1D21_129,1,D21,3679224.814661029,-2673862.1936731334,1D21_4
1D21_130,1,D21,3678897.27763337,-2673533.250853923,1D21_4
1D21_131,1,D21,3678569.740605711,-2673204.308034713,1D21_4
1D21_132,1,D21,3678242.203578051,-2672875.365215503,1D21_4
1D21_133,1,D21,3679210.548513837,-2673221.318788384,1D21_4
1D21_134,1,D21,3678883.011486178,-2672892.3759691734,1D21_4
1D21_135,1,D21,3678555.4744585184,-2672563.433149964,1D21_4
1D21_136,1,D21,3679196.2823666455,-2672580.4439036343,1D21_4
1B22_001,1,B22,3639360.0504195793,-2683457.7510662903,1B22_1
1B22_002,1,B22,3639768.489041256,-2683866.189687976,1B22_1
1B22_003,1,B22,3640176.927662933,-2684274.628309662,1B22_1
1B22_004,1,B22,3640585.36628461,-2684683.0669313488,1B22_1
1B22_005,1,B22,3640993.804906287,-2685091.5055530346,1B22_3
1B22_006,1,B22,3641402.243527964,-2685499.9441747204,1B22_3
1B22_007,1,B22,3641810.6821496408,-2685908.3827964063,1B22_3
1B22_008,1,B22,3642219.1207713177,-2686316.821418092,1B22_3
1B22_009,1,B22,3642627.5593929943,-2686725.260039778,1B22_3
1B22_010,1,B22,3643035.998014672,-2687133.698661464,1B22_3
1B22_011,1,B22,3639682.465323439,-2683135.336162438,1B22_1
1B22_012,1,B22,3640090.9039451154,-2683543.774784124,1B22_1
1B22_013,1,B22,3640499.342566792,-2683952.21340581,1B22_1
1B22_014,1,B22,3640907.781188469,-2684360.652027496,1B22_1
1B22_015,1,B22,3641316.219810146,-2684769.0906491824,1B22_3
1B22_016,1,B22,3641724.658431824,-2685177.529270868,1B22_3
1B22_017,1,B22,3642133.0970535,-2685585.967892554,1B22_3
1B22_018,1,B22,3642541.535675178,-2685994.406514239,1B22_3
1B22_019,1,B22,3642949.974296854,-2686402.845135926,1B22_3
1B22_020,1,B22,3643358.4129185313,-2686811.2837576107,1B22_3
1B22_021,1,B22,3640004.8802272985,-2682812.921258586,1B22_1
1B22_022,1,B22,3640413.318848975,-2683221.359880271,1B22_1
1B22_023,1,B22,3640821.757470652,-2683629.7985019577,1B22_1
1B22_024,1,B22,3641230.196092329,-2684038.2371236435,1B22_1
1B22_025,1,B22,3641638.6347140055,-2684446.6757453294,1B22_1
1B22_026,1,B22,3642047.073335683,-2684855.114367015,1B22_3
1B22_027,1,B22,3642455.51195736,-2685263.552988701,1B22_3
1B22_028,1,B22,3642863.950579037,-2685671.991610387,1B22_3
1B22_029,1,B22,3643272.3892007135,-2686080.4302320727,1B22_3
1B22_030,1,B22,3643680.827822391,-2686488.8688537586,1B22_3
1B22_031,1,B22,3640327.2951311576,-2682490.506354733,1B22_1
1B22_032,1,B22,3640735.733752834,-2682898.9449764187,1B22_1
1B22_033,1,B22,3641144.172374511,-2683307.3835981046,1B22_1
1B22_034,1,B22,3641552.610996188,-2683715.822219792,1B22_1
1B22_035,1,B22,3641961.049617865,-2684124.260841477,1B22_1
1B22_036,1,B22,3642369.488239542,-2684532.699463163,1B22_3
1B22_037,1,B22,3642777.926861219,-2684941.138084849,1B22_3
1B22_038,1,B22,3643186.365482896,-2685349.5767065347,1B22_3
1B22_039,1,B22,3643594.804104573,-2685758.015328221,1B22_3
1B22_040,1,B22,3644003.24272625,-2686166.4539499064,1B22_3
1B22_041,1,B22,3640649.7100350177,-2682168.0914508807,1B22_1
1B22_042,1,B22,3641058.148656694,-2682576.5300725666,1B22_1
1B22_043,1,B22,3641466.5872783703,-2682984.9686942524,1B22_1
1B22_044,1,B22,3641875.025900048,-2683393.4073159383,1B22_1
1B22_045,1,B22,3642283.4645217247,-2683801.845937624,1B22_1
1B22_046,1,B22,3642691.903143402,-2684210.28455931,1B22_3
1B22_047,1,B22,3643100.341765079,-2684618.723180996,1B22_3
1B22_048,1,B22,3643508.780386756,-2685027.1618026816,1B22_3
1B22_049,1,B22,3643917.2190084327,-2685435.6004243675,1B22_3
1B22_050,1,B22,3644325.65763011,-2685844.0390460533,1B22_3
1B22_051,1,B22,3640972.124938877,-2681845.6765470286,1B22_1
1B22_052,1,B22,3641380.563560554,-2682254.115168713,1B22_1
1B22_053,1,B22,3641789.0021822304,-2682662.5537904003,1B22_1
1B22_054,1,B22,3642197.4408039073,-2683070.992412086,1B22_1
1B22_055,1,B22,3642605.879425584,-2683479.431033772,1B22_1
1B22_056,1,B22,3643014.318047261,-2683887.869655458,1B22_3
1B22_057,1,B22,3643422.7566689374,-2684296.308277144,1B22_3
1B22_058,1,B22,3643831.1952906153,-2684704.746898829,1B22_3
1B22_059,1,B22,3644239.633912292,-2685113.185520516,1B22_3
1B22_060,1,B22,3644648.072533969,-2685521.624142201,1B22_3
1B22_061,1,B22,3641294.539842737,-2681523.2616431755,1B22_1
1B22_062,1,B22,3641702.978464413,-2681931.7002648613,1B22_1
1B22_063,1,B22,3642111.41708609,-2682340.138886547,1B22_1
1B22_064,1,B22,3642519.855707768,-2682748.577508234,1B22_1
1B22_065,1,B22,3642928.294329444,-2683157.016129919,1B22_1
1B22_066,1,B22,3643336.7329511214,-2683565.4547516056,1B22_2
1B22_067,1,B22,3643745.171572798,-2683973.8933732905,1B22_2
1B22_068,1,B22,3644153.6101944754,-2684382.3319949773,1B22_2
1B22_069,1,B22,3644562.048816152,-2684790.770616662,1B22_3
1B22_070,1,B22,3644970.487437829,-2685199.209238349,1B22_3
1B22_071,1,B22,3641616.954746596,-2681200.846739324,1B22_4
1B22_072,1,B22,3642025.3933682726,-2681609.285361009,1B22_4
1B22_073,1,B22,3642433.8319899496,-2682017.723982695,1B22_4
1B22_074,1,B22,3642842.2706116266,-2682426.162604381,1B22_1
1B22_075,1,B22,3643250.709233304,-2682834.6012260667,1B22_2
1B22_076,1,B22,3643659.147854981,-2683243.0398477525,1B22_2
1B22_077,1,B22,3644067.5864766575,-2683651.4784694384,1B22_2
1B22_078,1,B22,3644476.025098335,-2684059.917091124,1B22_2
1B22_079,1,B22,3644884.463720012,-2684468.35571281,1B22_2
1B22_080,1,B22,3645292.902341689,-2684876.794334496,1B22_2
1B22_081,1,B22,3641939.369650456,-2680878.4318354703,1B22_4
1B22_082,1,B22,3642347.808272132,-2681286.870457156,1B22_4
1B22_083,1,B22,3642756.246893809,-2681695.309078842,1B22_4
1B22_084,1,B22,3643164.685515486,-2682103.7477005287,1B22_4
1B22_085,1,B22,3643573.124137163,-2682512.1863222145,1B22_2
1B22_086,1,B22,3643981.56275884,-2682920.6249439004,1B22_2
1B22_087,1,B22,3644390.001380517,-2683329.063565586,1B22_2
1B22_088,1,B22,3644798.440002194,-2683737.502187272,1B22_2
1B22_089,1,B22,3645206.878623871,-2684145.940808958,1B22_2
1B22_090,1,B22,3645615.317245548,-2684554.379430644,1B22_2
1B22_091,1,B22,3642261.784554315,-2680556.016931618,1B22_4
1B22_092,1,B22,3642670.2231759913,-2680964.455553304,1B22_4
1B22_093,1,B22,3643078.661797669,-2681372.89417499,1B22_4
1B22_094,1,B22,3643487.100419345,-2681781.332796677,1B22_4
1B22_095,1,B22,3643895.539041023,-2682189.771418361,1B22_2
1B22_096,1,B22,3644303.9776626993,-2682598.210040048,1B22_2
1B22_097,1,B22,3644712.4162843768,-2683006.648661733,1B22_2
1B22_098,1,B22,3645120.854906053,-2683415.08728342,1B22_2
1B22_099,1,B22,3645529.2935277303,-2683823.525905105,1B22_2
1B22_100,1,B22,3645937.7321494073,-2684231.964526792,1B22_2
1B22_101,1,B22,3642584.199458175,-2680233.602027765,1B22_4
1B22_102,1,B22,3642992.6380798514,-2680642.040649452,1B22_4
1B22_103,1,B22,3643401.076701528,-2681050.4792711367,1B22_4
1B22_104,1,B22,3643809.515323205,-2681458.9178928235,1B22_4
1B22_105,1,B22,3644217.9539448814,-2681867.3565145093,1B22_2
1B22_106,1,B22,3644626.39256656,-2682275.795136195,1B22_2
1B22_107,1,B22,3645034.831188237,-2682684.233757881,1B22_2
1B22_108,1,B22,3645443.269809914,-2683092.672379567,1B22_2
1B22_109,1,B22,3645851.7084315903,-2683501.1110012527,1B22_2
1B22_110,1,B22,3642906.614362034,-2679911.187123913,1B22_4
1B22_111,1,B22,3643315.052983711,-2680319.6257455987,1B22_4
1B22_112,1,B22,3643723.491605388,-2680728.0643672845,1B22_4
1B22_113,1,B22,3644131.930227065,-2681136.502988972,1B22_4
1B22_114,1,B22,3644540.368848742,-2681544.941610657,1B22_4
1B22_115,1,B22,3644948.8074704185,-2681953.380232343,1B22_2
1B22_116,1,B22,3645357.246092096,-2682361.818854029,1B22_2
1B22_117,1,B22,3645765.684713773,-2682770.2574757147,1B22_2
1B22_118,1,B22,3643229.0292658936,-2679588.7722200607,1B22_4
1B22_119,1,B22,3643637.46788757,-2679997.2108417465,1B22_4
1B22_120,1,B22,3644045.906509248,-2680405.6494634324,1B22_4
1B22_121,1,B22,3644454.345130924,-2680814.088085118,1B22_4
1B22_122,1,B22,3644862.7837526016,-2681222.526706804,1B22_4
1B22_123,1,B22,3645271.222374278,-2681630.96532849,1B22_2
1B22_124,1,B22,3645679.660995956,-2682039.403950176,1B22_2
1B22_125,1,B22,3646088.099617632,-2682447.8425718616,1B22_2
1B22_126,1,B22,3643551.444169753,-2679266.357316208,1B22_4
1B22_127,1,B22,3643959.8827914298,-2679674.7959378944,1B22_4
1B22_128,1,B22,3644368.3214131063,-2680083.2345595798,1B22_4
1B22_129,1,B22,3644776.760034784,-2680491.673181266,1B22_4
1B22_130,1,B22,3645185.1986564607,-2680900.111802952,1B22_4
1B22_131,1,B22,3645593.6372781377,-2681308.5504246377,1B22_2
1B22_132,1,B22,3646002.075899815,-2681716.989046324,1B22_2
1B22_133,1,B22,3643873.859073613,-2678943.9424123554,1B22_4
1B22_134,1,B22,3644282.29769529,-2679352.3810340413,1B22_4
1B22_135,1,B22,3644690.736316967,-2679760.819655727,1B22_4
1B22_136,1,B22,3645099.1749386434,-2680169.258277413,1B22_4
1D22_001,1,D22,3678693.342383108,-2683457.7510662903,1D22_2
1D22_002,1,D22,3678284.903761431,-2683866.189687976,1D22_2
1D22_003,1,D22,3677876.465139754,-2684274.628309662,1D22_2
1D22_004,1,D22,3677468.026518077,-2684683.0669313488,1D22_2
1D22_005,1,D22,3677059.5878964,-2685091.5055530346,1D22_3
1D22_006,1,D22,3676651.149274723,-2685499.9441747204,1D22_3
1D22_007,1,D22,3676242.710653046,-2685908.3827964063,1D22_3
1D22_008,1,D22,3675834.272031369,-2686316.821418092,1D22_3
1D22_009,1,D22,3675425.833409692,-2686725.260039778,1D22_3
1D22_010,1,D22,3675017.394788015,-2687133.698661464,1D22_3
1D22_011,1,D22,3678370.927479248,-2683135.336162438,1D22_2
1D22_012,1,D22,3677962.488857572,-2683543.774784124,1D22_2
1D22_013,1,D22,3677554.050235895,-2683952.21340581,1D22_2
1D22_014,1,D22,3677145.6116142175,-2684360.652027496,1D22_2
1D22_015,1,D22,3676737.172992541,-2684769.0906491824,1D22_3
1D22_016,1,D22,3676328.734370864,-2685177.529270868,1D22_3
1D22_017,1,D22,3675920.295749187,-2685585.967892554,1D22_3
1D22_018,1,D22,3675511.8571275095,-2685994.406514239,1D22_3
1D22_019,1,D22,3675103.418505833,-2686402.845135926,1D22_3
1D22_020,1,D22,3674694.979884156,-2686811.2837576107,1D22_3
1D22_021,1,D22,3678048.512575389,-2682812.921258586,1D22_2
1D22_022,1,D22,3677640.073953712,-2683221.359880271,1D22_2
1D22_023,1,D22,3677231.6353320354,-2683629.7985019577,1D22_2
1D22_024,1,D22,3676823.196710358,-2684038.2371236435,1D22_2
1D22_025,1,D22,3676414.7580886814,-2684446.6757453294,1D22_2
1D22_026,1,D22,3676006.319467004,-2684855.114367015,1D22_3
1D22_027,1,D22,3675597.880845328,-2685263.552988701,1D22_3
1D22_028,1,D22,3675189.44222365,-2685671.991610387,1D22_3
1D22_029,1,D22,3674781.003601973,-2686080.4302320727,1D22_3
1D22_030,1,D22,3674372.564980296,-2686488.8688537586,1D22_3
1D22_031,1,D22,3677726.097671529,-2682490.506354733,1D22_2
1D22_032,1,D22,3677317.6590498528,-2682898.9449764187,1D22_2
1D22_033,1,D22,3676909.220428176,-2683307.3835981046,1D22_2
1D22_034,1,D22,3676500.7818064983,-2683715.822219792,1D22_2
1D22_035,1,D22,3676092.343184822,-2684124.260841477,1D22_2
1D22_036,1,D22,3675683.904563145,-2684532.699463163,1D22_3
1D22_037,1,D22,3675275.465941468,-2684941.138084849,1D22_3
1D22_038,1,D22,3674867.027319791,-2685349.5767065347,1D22_3
1D22_039,1,D22,3674458.588698114,-2685758.015328221,1D22_3
1D22_040,1,D22,3674050.150076437,-2686166.4539499064,1D22_3
1D22_041,1,D22,3677403.682767669,-2682168.0914508807,1D22_2
1D22_042,1,D22,3676995.2441459927,-2682576.5300725666,1D22_2
1D22_043,1,D22,3676586.805524316,-2682984.9686942524,1D22_2
1D22_044,1,D22,3676178.366902639,-2683393.4073159383,1D22_2
1D22_045,1,D22,3675769.928280962,-2683801.845937624,1D22_2
1D22_046,1,D22,3675361.4896592847,-2684210.28455931,1D22_3
1D22_047,1,D22,3674953.051037608,-2684618.723180996,1D22_3
1D22_048,1,D22,3674544.6124159303,-2685027.1618026816,1D22_3
1D22_049,1,D22,3674136.173794254,-2685435.6004243675,1D22_3
1D22_050,1,D22,3673727.7351725767,-2685844.0390460533,1D22_3
1D22_051,1,D22,3677081.26786381,-2681845.6765470286,1D22_2
1D22_052,1,D22,3676672.8292421335,-2682254.115168713,1D22_2
1D22_053,1,D22,3676264.390620457,-2682662.5537904003,1D22_2
1D22_054,1,D22,3675855.95199878,-2683070.992412086,1D22_2
1D22_055,1,D22,3675447.513377103,-2683479.431033772,1D22_2
1D22_056,1,D22,3675039.0747554256,-2683887.869655458,1D22_3
1D22_057,1,D22,3674630.6361337486,-2684296.308277144,1D22_3
1D22_058,1,D22,3674222.197512072,-2684704.746898829,1D22_3
1D22_059,1,D22,3673813.7588903946,-2685113.185520516,1D22_3
1D22_060,1,D22,3673405.3202687176,-2685521.624142201,1D22_3
1D22_061,1,D22,3676758.85295995,-2681523.2616431755,1D22_2
1D22_062,1,D22,3676350.4143382735,-2681931.7002648613,1D22_2
1D22_063,1,D22,3675941.975716597,-2682340.138886547,1D22_2
1D22_064,1,D22,3675533.53709492,-2682748.577508234,1D22_2
1D22_065,1,D22,3675125.098473243,-2683157.016129919,1D22_2
1D22_066,1,D22,3674716.6598515655,-2683565.4547516056,1D22_1
1D22_067,1,D22,3674308.221229889,-2683973.8933732905,1D22_1
1D22_068,1,D22,3673899.782608212,-2684382.3319949773,1D22_1
1D22_069,1,D22,3673491.343986535,-2684790.770616662,1D22_3
1D22_070,1,D22,3673082.9053648575,-2685199.209238349,1D22_3
1D22_071,1,D22,3676436.438056091,-2681200.846739324,1D22_4
1D22_072,1,D22,3676027.9994344143,-2681609.285361009,1D22_4
1D22_073,1,D22,3675619.560812737,-2682017.723982695,1D22_4
1D22_074,1,D22,3675211.12219106,-2682426.162604381,1D22_2
1D22_075,1,D22,3674802.6835693833,-2682834.6012260667,1D22_1
1D22_076,1,D22,3674394.2449477054,-2683243.0398477525,1D22_1
1D22_077,1,D22,3673985.806326029,-2683651.4784694384,1D22_1
1D22_078,1,D22,3673577.367704352,-2684059.917091124,1D22_1
1D22_079,1,D22,3673168.9290826754,-2684468.35571281,1D22_1
1D22_080,1,D22,3672760.4904609984,-2684876.794334496,1D22_1
1D22_081,1,D22,3676114.0231522312,-2680878.4318354703,1D22_4
1D22_082,1,D22,3675705.5845305542,-2681286.870457156,1D22_4
1D22_083,1,D22,3675297.1459088777,-2681695.309078842,1D22_4
1D22_084,1,D22,3674888.7072872007,-2682103.7477005287,1D22_4
1D22_085,1,D22,3674480.268665524,-2682512.1863222145,1D22_1
1D22_086,1,D22,3674071.830043847,-2682920.6249439004,1D22_1
1D22_087,1,D22,3673663.3914221697,-2683329.063565586,1D22_1
1D22_088,1,D22,3673254.9528004928,-2683737.502187272,1D22_1
1D22_089,1,D22,3672846.514178816,-2684145.940808958,1D22_1
1D22_090,1,D22,3672438.075557139,-2684554.379430644,1D22_1
1D22_091,1,D22,3675791.608248372,-2680556.016931618,1D22_4
1D22_092,1,D22,3675383.169626696,-2680964.455553304,1D22_4
1D22_093,1,D22,3674974.731005018,-2681372.89417499,1D22_4
1D22_094,1,D22,3674566.2923833416,-2681781.332796677,1D22_4
1D22_095,1,D22,3674157.853761664,-2682189.771418361,1D22_1
1D22_096,1,D22,3673749.415139988,-2682598.210040048,1D22_1
1D22_097,1,D22,3673340.97651831,-2683006.648661733,1D22_1
1D22_098,1,D22,3672932.5378966336,-2683415.08728342,1D22_1
1D22_099,1,D22,3672524.099274956,-2683823.525905105,1D22_1
1D22_100,1,D22,3672115.66065328,-2684231.964526792,1D22_1
1D22_101,1,D22,3675469.193344512,-2680233.602027765,1D22_4
1D22_102,1,D22,3675060.754722836,-2680642.040649452,1D22_4
1D22_103,1,D22,3674652.316101159,-2681050.4792711367,1D22_4
1D22_104,1,D22,3674243.8774794815,-2681458.9178928235,1D22_4
1D22_105,1,D22,3673835.438857805,-2681867.3565145093,1D22_1
1D22_106,1,D22,3673427.000236128,-2682275.795136195,1D22_1
1D22_107,1,D22,3673018.5616144505,-2682684.233757881,1D22_1
1D22_108,1,D22,3672610.1229927735,-2683092.672379567,1D22_1
1D22_109,1,D22,3672201.684371097,-2683501.1110012527,1D22_1
1D22_110,1,D22,3675146.778440653,-2679911.187123913,1D22_4
1D22_111,1,D22,3674738.339818976,-2680319.6257455987,1D22_4
1D22_112,1,D22,3674329.901197299,-2680728.0643672845,1D22_4
1D22_113,1,D22,3673921.4625756224,-2681136.502988972,1D22_4
1D22_114,1,D22,3673513.023953945,-2681544.941610657,1D22_4
1D22_115,1,D22,3673104.585332269,-2681953.380232343,1D22_1
1D22_116,1,D22,3672696.146710591,-2682361.818854029,1D22_1
1D22_117,1,D22,3672287.7080889135,-2682770.2574757147,1D22_1
1D22_118,1,D22,3674824.363536793,-2679588.7722200607,1D22_4
1D22_119,1,D22,3674415.9249151167,-2679997.2108417465,1D22_4
1D22_120,1,D22,3674007.4862934393,-2680405.6494634324,1D22_4
1D22_121,1,D22,3673599.0476717623,-2680814.088085118,1D22_4
1D22_122,1,D22,3673190.609050085,-2681222.526706804,1D22_4
1D22_123,1,D22,3672782.170428409,-2681630.96532849,1D22_1
1D22_124,1,D22,3672373.7318067313,-2682039.403950176,1D22_1
1D22_125,1,D22,3671965.293185055,-2682447.8425718616,1D22_1
1D22_126,1,D22,3674501.9486329337,-2679266.357316208,1D22_4
1D22_127,1,D22,3674093.510011257,-2679674.7959378944,1D22_4
1D22_128,1,D22,3673685.07138958,-2680083.2345595798,1D22_4
1D22_129,1,D22,3673276.632767903,-2680491.673181266,1D22_4
1D22_130,1,D22,3672868.194146226,-2680900.111802952,1D22_4
1D22_131,1,D22,3672459.755524549,-2681308.5504246377,1D22_1
1D22_132,1,D22,3672051.316902872,-2681716.989046324,1D22_1
1D22_133,1,D22,3674179.533729074,-2678943.9424123554,1D22_4
1D22_134,1,D22,3673771.0951073975,-2679352.3810340413,1D22_4
1D22_135,1,D22,3673362.65648572,-2679760.819655727,1D22_4
1D22_136,1,D22,3672954.217864044,-2680169.258277413,1D22_4
1C1_001,1,C1,3646081.794908052,-2690335.003154779,1C1_3
1C1_002,1,C1,3646752.275177301,-2690335.003154779,1C1_3
1C1_003,1,C1,3647422.75544655,-2690335.003154779,1C1_3
1C1_004,1,C1,3648093.235715799,-2690335.003154779,1C1_3
1C1_005,1,C1,3648763.715985048,-2690335.003154779,1C1_3
1C1_006,1,C1,3649434.1962542967,-2690335.003154779,1C1_4
1C1_007,1,C1,3650104.6765235458,-2690335.003154779,1C1_4
1C1_008,1,C1,3650775.1567927934,-2690335.003154779,1C1_4
1C1_009,1,C1,3651445.6370620434,-2690335.003154779,1C1_4
1C1_010,1,C1,3652116.117331293,-2690335.003154779,1C1_4
1C1_011,1,C1,3652786.597600541,-2690335.003154779,1C1_4
1C1_012,1,C1,3645411.3146388032,-2689715.407779838,1C1_3
1C1_013,1,C1,3646081.794908052,-2689715.407779838,1C1_3
1C1_014,1,C1,3646752.275177301,-2689715.407779838,1C1_3
1C1_015,1,C1,3647422.75544655,-2689715.407779838,1C1_3
1C1_016,1,C1,3648093.235715799,-2689715.407779838,1C1_3
1C1_017,1,C1,3648763.715985048,-2689715.407779838,1C1_3
1C1_018,1,C1,3649434.1962542967,-2689715.407779838,1C1_4
1C1_019,1,C1,3650104.6765235458,-2689715.407779838,1C1_4
1C1_020,1,C1,3650775.1567927934,-2689715.407779838,1C1_4
1C1_021,1,C1,3651445.6370620434,-2689715.407779838,1C1_4
1C1_022,1,C1,3652116.117331293,-2689715.407779838,1C1_4
1C1_023,1,C1,3652786.597600541,-2689715.407779838,1C1_4
1C1_024,1,C1,3645411.3146388032,-2689095.812404897,1C1_3
1C1_025,1,C1,3646081.794908052,-2689095.812404897,1C1_3
1C1_026,1,C1,3646752.275177301,-2689095.812404897,1C1_3
1C1_027,1,C1,3647422.75544655,-2689095.812404897,1C1_3
1C1_028,1,C1,3648093.235715799,-2689095.812404897,1C1_3
1C1_029,1,C1,3648763.715985048,-2689095.812404897,1C1_3
1C1_030,1,C1,3649434.1962542967,-2689095.812404897,1C1_4
1C1_031,1,C1,3650104.6765235458,-2689095.812404897,1C1_4
1C1_032,1,C1,3650775.1567927934,-2689095.812404897,1C1_4
1C1_033,1,C1,3651445.6370620434,-2689095.812404897,1C1_4
1C1_034,1,C1,3652116.117331293,-2689095.812404897,1C1_4
1C1_035,1,C1,3652786.597600541,-2689095.812404897,1C1_4
1C1_036,1,C1,3645411.3146388032,-2688476.217029956,1C1_1
1C1_037,1,C1,3646081.794908052,-2688476.217029956,1C1_3
1C1_038,1,C1,3646752.275177301,-2688476.217029956,1C1_3
1C1_039,1,C1,3647422.75544655,-2688476.217029956,1C1_1
1C1_040,1,C1,3648093.235715799,-2688476.217029956,1C1_1
1C1_041,1,C1,3648763.715985048,-2688476.217029956,1C1_1
1C1_042,1,C1,3649434.1962542967,-2688476.217029956,1C1_2
1C1_043,1,C1,3650104.6765235458,-2688476.217029956,1C1_2
1C1_044,1,C1,3650775.1567927934,-2688476.217029956,1C1_4
1C1_045,1,C1,3651445.6370620434,-2688476.217029956,1C1_2
1C1_046,1,C1,3652116.117331293,-2688476.217029956,1C1_2
1C1_047,1,C1,3652786.597600541,-2688476.217029956,1C1_2
1C1_048,1,C1,3645411.3146388032,-2687856.621655016,1C1_1
1C1_049,1,C1,3646081.794908052,-2687856.621655016,1C1_1
1C1_050,1,C1,3646752.275177301,-2687856.621655016,1C1_1
1C1_051,1,C1,3647422.75544655,-2687856.621655016,1C1_1
1C1_052,1,C1,3648093.235715799,-2687856.621655016,1C1_1
1C1_053,1,C1,3648763.715985048,-2687856.621655016,1C1_1
1C1_054,1,C1,3649434.1962542967,-2687856.621655016,1C1_2
